Date,Air flow rate,Rinse,%T-340 CTA,%Residue,Temp RX,ML Blow,Q concentration
24/01/2022 04:00,169.4174805,9.987941742,18.60000038,50,183.0561066,3.478661299,85.90000153
24/01/2022 10:00,169.5887451,9.989759445,18.39999962,50,182.7630463,3.476070166,85.90000153
24/01/2022 16:00,170.0657806,9.990211487,19.89999962,50,182.9581451,3.524526358,86
24/01/2022 22:00,169.7266693,10.00978661,20.20000076,50,182.8605957,3.519543648,85.80000305
25/01/2022 04:00,170.2013397,9.98674202,16.20000076,50,182.9369202,3.502936602,86.19999695
25/01/2022 10:00,169.4662018,10.00728321,16.39999962,50,182.876297,3.491517544,86.19999695
25/01/2022 16:00,170.2574768,9.990128517,18.60000038,50,182.9439545,3.495923758,85.5
25/01/2022 22:00,170.3526764,10.01809311,18.39999962,50,182.912674,3.513805389,86
26/01/2022 04:00,169.3796692,9.989374161,17.39999962,50,182.9277496,3.532538176,85.59999847
26/01/2022 10:00,169.9335632,9.938960075,19.39999962,50,182.9683533,3.471310377,86
26/01/2022 16:00,170.4019928,10.00431538,18.60000038,50,182.841568,3.517351389,86
26/01/2022 22:00,170.1833649,10.01917934,18.5,50,183.0410309,3.476928949,85.59999847
27/01/2022 04:00,170.3737183,10.01126862,17,50,182.8468628,3.501705885,85.80000305
27/01/2022 10:00,169.7477264,10.00531673,17.5,50,182.8704529,3.485062838,85.80000305
27/01/2022 16:00,169.7043152,9.941041946,18.79999924,50,182.8398743,3.496464014,85.90000153
27/01/2022 22:00,170.1336517,9.997330666,18.39999962,50,182.8607483,3.512084723,85.59999847
28/01/2022 04:00,170.4554291,10.01757145,18.20000076,50,182.9187469,3.485521793,85.5
28/01/2022 10:00,169.8127594,10.01734447,16.10000038,50,182.9032593,3.484061956,85.80000305
28/01/2022 16:00,169.6587219,9.999837875,17.29999924,50,182.9350433,3.504791498,85.80000305
28/01/2022 22:00,169.8006592,10.00732708,16.39999962,50,182.7316742,3.49565649,85.69999695
29/01/2022 04:00,170.7632446,10.00932789,18,50,182.9366455,3.501690626,85.59999847
29/01/2022 10:00,170.1934052,10.00377655,17.89999962,50,182.8566132,3.481183529,85.69999695
29/01/2022 16:00,169.9534149,9.95311451,17.39999962,50,182.8444214,3.51187396,85.80000305
29/01/2022 22:00,169.5647888,10.00245285,17.70000076,50,182.8666534,3.511613131,85.59999847
30/01/2022 04:00,169.7561493,10.00569534,17.70000076,50,182.8626556,3.496061325,85.30000305
30/01/2022 10:00,169.3444977,9.973112106,17,50,182.8331757,3.49770999,85.90000153
30/01/2022 16:00,169.984848,9.98627758,18.20000076,50,182.9692383,3.526240826,85.5
30/01/2022 22:00,169.0860748,9.984134674,16.60000038,50,182.9255219,3.534836292,85.69999695
31/01/2022 04:00,169.8504944,9.998622894,16,50,182.7232513,3.512724161,85.5
31/01/2022 10:00,170.1534576,10.01419449,18.60000038,50,182.9570923,0,86
31/01/2022 16:00,170.1861725,10.00151157,18.39999962,50,182.9400787,5.58E-05,85.90000153
31/01/2022 22:00,169.7302399,10.02932262,17,50,182.9824829,3.488686562,85.5
01/02/2022 04:00,170.2775726,10.00512314,16.29999924,50,182.9604187,3.482572794,85.5
01/02/2022 10:00,169.8104553,10.00885582,16,50,182.923233,3.493696928,85.40000153
01/02/2022 16:00,169.4530334,9.988909721,16.20000076,50,182.8895874,3.504672289,85.5
01/02/2022 22:00,170.5462646,10.01998806,15.89999962,0,182.8115234,6.496925831,85.59999847
02/02/2022 04:00,169.8455811,9.998261452,17.20000076,50,183.022583,3.474824905,85.5
02/02/2022 10:00,169.9772949,9.929094315,18,50,182.9056854,3.5203619,85.59999847
02/02/2022 16:00,170.3135223,10.01044273,17.39999962,50,182.8994904,3.522775173,85.80000305
02/02/2022 22:00,169.9300232,9.999016762,17.39999962,50,183.0270233,3.482090473,85.69999695
03/02/2022 04:00,170.7397156,10.01157475,18,50,182.9167938,3.516463995,85.90000153
03/02/2022 10:00,169.8957214,9.991222382,17.10000038,50,182.9051971,3.529926062,85.80000305
03/02/2022 16:00,170.3421021,10.0026226,16.79999924,50,183.1031952,3.51952672,85.90000153
03/02/2022 22:00,170.0478821,10.0229969,18.60000038,50,183.4303131,3.489268303,85.80000305
04/02/2022 04:00,169.8082428,10.00983334,19.10000038,50,183.3092804,3.498285294,86
04/02/2022 10:00,169.9127045,9.999681473,18.39999962,50,183.3622437,3.481493711,86.09999847
04/02/2022 16:00,170.4945374,9.992570877,17.5,50,183.2373962,3.496890306,85.80000305
04/02/2022 22:00,169.6660767,9.980381966,17.89999962,50,183.3782959,3.509894371,85.5
05/02/2022 04:00,170.0530701,10.01575756,18.89999962,50,183.3865051,3.518103838,85.69999695
05/02/2022 10:00,169.6923218,10.00837421,18.39999962,50,183.3852539,3.502087116,85.59999847
05/02/2022 16:00,170.1579132,10.03080273,18.5,50,183.4971924,3.468737841,86.19999695
05/02/2022 22:00,169.5435638,10.05373478,18.20000076,50,183.5428467,3.494648695,86.30000305
06/02/2022 04:00,169.5485687,10.01431942,17.89999962,50,183.4312744,3.054507732,86.19999695
06/02/2022 10:00,170.1994019,9.96523571,17.89999962,50,183.4871826,3.501196146,86.59999847
06/02/2022 16:00,170.1314697,9.98772049,19.5,50,183.429306,3.478413343,85.90000153
06/02/2022 22:00,170.2396088,10.00841808,17.29999924,50,183.2531281,3.503262043,85.80000305
07/02/2022 04:00,169.3124695,9.992321968,18.89999962,50,183.4360657,3.481895208,86.90000153
07/02/2022 10:00,169.6315765,10.0089922,18.10000038,50,183.4356079,3.5216012,86
07/02/2022 16:00,169.8612061,10.01608753,18.89999962,50,183.3870239,3.489990711,86
07/02/2022 22:00,169.7803345,9.978554726,18.10000038,50,183.4899902,3.506612301,85.80000305
08/02/2022 04:00,170.0473938,10.00081062,17.20000076,50,183.4373932,3.495130777,85.69999695
08/02/2022 10:00,169.789917,9.998198509,16.5,50,183.4268799,3.518405914,86.09999847
08/02/2022 16:00,170.3439484,10.0005312,17.89999962,50,183.4852142,3.525717258,85.80000305
08/02/2022 22:00,169.5082245,9.989358902,19.20000076,0,183.4402771,3.486305237,85.80000305
09/02/2022 04:00,170.1107941,10.00084209,18.89999962,50,183.2964478,3.522806644,86.09999847
09/02/2022 10:00,169.1749268,9.991494179,19.10000038,50,183.4969482,3.503556967,85.5
09/02/2022 16:00,169.7438202,10.0037241,19.29999924,50,183.4096222,3.496920586,85.69999695
09/02/2022 22:00,170.1335297,9.977425575,17.20000076,50,183.285141,3.469819069,85.80000305
10/02/2022 04:00,169.6819916,9.990804672,18,50,182.9167786,3.521595001,85.90000153
10/02/2022 10:00,169.4884644,10.08779812,17.89999962,50,182.8681946,3.4270823,85.40000153
10/02/2022 16:00,170.3299713,9.995547295,17.70000076,0,182.9139404,3.502894402,85.59999847
10/02/2022 22:00,170.5386505,10.00251961,17.60000038,50,183.0001526,6.749323368,85.40000153
11/02/2022 04:00,171.2997589,10.01996899,18.60000038,50,182.8908844,6.15E-05,86.40000153
11/02/2022 10:00,172.252533,9.99954319,19.10000038,50,182.8691864,2.00E-05,86.19999695
11/02/2022 16:00,172.1573944,10.03098965,17,50,182.8603363,0.000166039,86.09999847
11/02/2022 22:00,172.1350708,10.01460171,17,50,183.096405,0.000216884,86.59999847
12/02/2022 04:00,172.6415405,10.02415752,17.5,50,182.8952179,4.44E-05,86.19999695
12/02/2022 10:00,171.666153,10.00953865,17,50,182.9712982,0.000320368,85.5
12/02/2022 16:00,172.1590118,9.996671677,17.5,50,182.8665924,7.25E-05,85.80000305
12/02/2022 22:00,171.2811279,9.996045113,16.79999924,50,182.9190216,0.000195432,86.40000153
13/02/2022 04:00,172.1909485,9.844540596,17.60000038,50,182.8269348,9.51E-05,86
13/02/2022 10:00,171.402771,10.02322197,16.39999962,50,182.9444427,0.000153994,86.09999847
13/02/2022 16:00,172.5983429,9.992623329,17,50,182.6915436,5.44E-06,86.09999847
13/02/2022 22:00,172.4948273,10.0139904,16.39999962,50,182.8783112,2.98E-05,85.80000305
14/02/2022 04:00,171.4271698,9.988903999,17.39999962,50,182.9072266,2.95E-05,86
14/02/2022 10:00,171.7479248,10.03827,16.60000038,50,182.8457184,0.000205477,85.80000305
14/02/2022 16:00,172.2339935,10.00146866,17.29999924,50,182.9437714,9.56E-05,86.09999847
14/02/2022 22:00,171.5910492,10.0033989,17,50,182.8793488,3.501208305,86.09999847
15/02/2022 04:00,170.994751,10.03176498,16.60000038,50,182.8740845,3.498767614,85.5
15/02/2022 10:00,170.2974396,9.97943306,14.89999962,50,182.9534912,3.511490583,85
15/02/2022 16:00,170.0387726,10.00341225,14.89999962,50,182.8378754,3.501025915,85.19999695
15/02/2022 22:00,170.0786285,9.991334915,15.89999962,50,182.9204254,3.484927177,85.19999695
16/02/2022 04:00,170.6693726,10.00077724,17.39999962,50,183.0683746,3.509232759,85.90000153
16/02/2022 10:00,169.8534088,9.979286194,16.39999962,50,182.9021606,3.478691339,85.5
16/02/2022 16:00,170.1869354,10.00913811,16.29999924,50,182.9977875,3.52097559,85.69999695
16/02/2022 22:00,169.4723206,10.00277328,15.19999981,50,182.8788605,3.514800787,85.80000305
17/02/2022 04:00,170.2899933,9.994198799,15.30000019,50,182.9049072,3.498372316,85.80000305
17/02/2022 10:00,169.8562927,10.01635075,17.60000038,50,182.846756,3.510785103,85.69999695
17/02/2022 16:00,169.9621735,10.00209808,16.10000038,50,182.9203491,3.50263381,85.59999847
17/02/2022 22:00,170.0646362,10.00327682,16.5,50,182.9567719,3.487400532,86.30000305
18/02/2022 04:00,170.0619659,9.945308685,17,50,182.6889954,3.504040003,85.80000305
18/02/2022 10:00,169.2865448,9.985952377,17.70000076,50,182.8679047,3.505125999,85.59999847
18/02/2022 16:00,170.0245361,9.97274971,18.20000076,50,182.9099274,3.504521847,85.69999695
18/02/2022 22:00,170.1712646,9.825134277,16.60000038,50,182.8128662,3.495289326,85.80000305
19/02/2022 04:00,169.6200409,9.98230648,17.20000076,50,182.9925995,3.481733322,85.30000305
19/02/2022 10:00,169.6941986,9.985974312,16.70000076,50,182.9837341,3.4911623,86.09999847
19/02/2022 16:00,170.9029541,9.986027718,18.20000076,50,182.9985504,3.504552841,86.09999847
19/02/2022 22:00,169.7230682,9.998002052,17.29999924,50,182.9562531,3.519931555,85.80000305
20/02/2022 04:00,170.0473328,10.00720501,17.29999924,50,182.906311,3.474640369,85.5
20/02/2022 10:00,169.6238251,10.02765942,17.5,50,182.8900299,3.498125076,85.30000305
20/02/2022 16:00,169.2779083,9.970919609,17.39999962,50,183.0339813,3.45957303,85.69999695
20/02/2022 22:00,170.1965179,10.01318169,16.60000038,0,182.8768158,3.488599539,85.90000153
21/02/2022 04:00,170.4556885,10.01346588,18.60000038,50,182.9619904,3.505008936,85.59999847
21/02/2022 10:00,169.2555237,10.00442028,18.10000038,50,182.808609,3.50219655,85.80000305
21/02/2022 16:00,169.4979248,10.00447178,18.5,50,182.9016724,3.482067585,85.69999695
21/02/2022 22:00,169.4783173,10.00384808,17.70000076,50,182.8810425,3.522416353,85.5
22/02/2022 04:00,169.3070221,10.02873611,19,50,182.9220276,3.508366346,86
22/02/2022 10:00,169.9089966,9.996468544,16.60000038,50,182.9183807,3.505591393,86
22/02/2022 16:00,170.1593628,9.981803894,17.39999962,50,182.8128967,3.485975266,85.5
22/02/2022 22:00,169.4724121,10.00114822,16.79999924,50,183.0298157,3.505152464,85.69999695
23/02/2022 04:00,169.9399261,10.00802517,17.70000076,50,182.8872681,3.503633022,85.59999847
23/02/2022 10:00,170.4020844,9.992067337,17,50,182.896286,3.521317482,85.69999695
23/02/2022 16:00,170.4968262,10.00784302,18.5,50,182.861618,3.503637552,85.5
23/02/2022 22:00,169.5326996,10.00222111,17.70000076,50,182.9235687,3.508931637,85.80000305
24/02/2022 04:00,170.5022125,10.04581261,19.29999924,50,182.924057,3.501357794,85.90000153
24/02/2022 10:00,170.1512909,10.01185131,16.70000076,50,182.8773346,3.480499029,85.90000153
24/02/2022 16:00,170.1088409,10.02597237,17.20000076,50,182.9320679,3.522035599,85.69999695
24/02/2022 22:00,169.9175568,9.974707603,18.89999962,50,182.6977386,3.478413343,85.90000153
25/02/2022 04:00,171.6327057,10.00893211,18.5,50,182.8708038,0.000155473,85.5
25/02/2022 10:00,170.4142761,9.981536865,18,50,182.953598,2.59E-05,86
25/02/2022 16:00,171.5812073,10.00404644,20,50,182.8948517,2.44E-05,86.30000305
25/02/2022 22:00,172.282074,9.995051384,17.39999962,50,182.8048096,2.29E-06,86.30000305
26/02/2022 04:00,171.8656006,9.963218689,16.60000038,50,183.0211487,0.00014525,86.40000153
26/02/2022 10:00,171.6220856,9.995942116,16.20000076,50,182.8453217,0.000215628,86.19999695
26/02/2022 16:00,171.4986267,9.984513283,17,50,182.9234619,-3.64E-05,85.5
26/02/2022 22:00,171.3229523,10.02042103,17.89999962,50,182.9430389,4.94E-05,85.69999695
27/02/2022 04:00,172.0963593,10.00984669,17.5,50,182.84758,0.000109648,86.19999695
27/02/2022 10:00,171.127243,9.952624321,17.20000076,50,182.9189453,0.000117297,86.09999847
27/02/2022 16:00,172.4806366,10.01331711,18.20000076,50,183.0587006,0.000103324,85.90000153
27/02/2022 22:00,172.024353,9.981977463,16.70000076,50,182.854538,1.78E-06,86.30000305
28/02/2022 04:00,172.4321289,9.989778519,17.10000038,50,183.0141144,0.000250607,86.19999695
28/02/2022 10:00,171.290451,10.01043892,16.70000076,50,182.944397,0.000158197,86.30000305
28/02/2022 16:00,172.1928101,10.00055885,17.60000038,50,182.9656067,0.00017047,85.90000153
28/02/2022 22:00,171.8670502,10.00465775,17.5,50,182.9332428,3.470521927,86.09999847
01/03/2022 04:00,170.3027802,10.0022583,17.60000038,50,182.8921051,3.50912261,86.09999847
01/03/2022 10:00,170.0039215,10.00268269,16.5,50,182.8178406,3.518851995,86
01/03/2022 16:00,170.1506042,10.02401447,16,50,182.8964539,3.495347023,85.5
01/03/2022 22:00,169.8299408,9.992444992,16.60000038,39.97166443,182.9852295,3.504345655,85.40000153
02/03/2022 04:00,169.5237579,10.01012802,17.29999924,50,182.9040375,3.493016243,85.40000153
02/03/2022 10:00,170.067276,10.00405502,16,50,182.8352814,3.477715254,85.69999695
02/03/2022 16:00,169.575592,9.973548889,19,50,182.9197388,3.518802881,85.90000153
02/03/2022 22:00,169.7338867,9.996273041,18.10000038,50,182.9454041,3.499758959,85.5
03/03/2022 04:00,169.3481293,10.02042198,19.70000076,50,182.8194885,3.497582912,85.80000305
03/03/2022 10:00,170.0973969,10.00781441,13.5,50,182.8626709,3.4871943,86
03/03/2022 16:00,170.2062836,9.996594429,18.20000076,50,182.8054962,3.513724327,85.80000305
03/03/2022 22:00,170.3746185,10.00999737,17.29999924,50,182.8663177,3.48989892,85.5
04/03/2022 04:00,169.8590088,9.99037075,17.60000038,50,182.929306,3.465634584,86.09999847
04/03/2022 10:00,169.8217163,9.997151375,19,50,182.8820343,3.505661726,85.90000153
04/03/2022 16:00,170.2479858,10.0199213,19.5,50,182.8865662,3.49718833,85.80000305
04/03/2022 22:00,169.6024933,10.00561047,19.39999962,50,182.9105377,3.503851891,85.90000153
05/03/2022 04:00,169.9546967,9.994499207,19.10000038,0,182.894577,3.50662899,86
05/03/2022 10:00,170.3318176,10.00695038,17.39999962,50,182.8901367,3.510204077,86
05/03/2022 16:00,170.2613068,10.02900219,17.60000038,50,182.9408569,3.481009722,85.80000305
05/03/2022 22:00,169.8601379,9.987324715,18.5,50,182.8321381,3.494692802,86.19999695
06/03/2022 04:00,170.6430664,10.01343536,18,50,183.110321,3.490147352,87.09999847
06/03/2022 10:00,170.1790771,9.997020721,18.70000076,50,182.9887543,0.68055439,85.69999695
06/03/2022 16:00,170.4509735,9.978063583,19.10000038,50,182.87146,3.483858347,85.69999695
06/03/2022 22:00,170.3236847,10.02633286,18.10000038,50,182.9269409,3.500594378,85.80000305
07/03/2022 04:00,169.948822,10.00520897,18.29999924,50,183.1452179,3.502077579,85.90000153
07/03/2022 10:00,170.164978,9.994783401,18.20000076,50,182.8689423,3.495483875,86.09999847
07/03/2022 16:00,170.4831696,10.0291872,17.39999962,50,182.8899078,3.501825333,85.80000305
07/03/2022 22:00,170.2562866,9.986251831,20.20000076,50,182.9356232,3.520519972,86
08/03/2022 04:00,170.4653015,10.01734066,19.60000038,50,182.7526245,3.60599494,86.19999695
08/03/2022 10:00,169.980423,10.0105114,18,50,182.9134369,3.490941286,86
08/03/2022 16:00,170.2223206,10.01959705,18.29999924,50,182.897644,3.214741945,85.59999847
08/03/2022 22:00,170.122467,10.00349426,15.19999981,50,182.9257202,3.51129818,86
09/03/2022 04:00,170.3848724,9.960837364,17.20000076,50,183.0178833,3.484629393,86
09/03/2022 10:00,169.9268494,9.994561195,17.70000076,50,182.9621735,3.494214296,85.40000153
09/03/2022 16:00,170.4223938,10.01802921,16.10000038,50,182.9720001,3.500996828,85.90000153
09/03/2022 22:00,169.9108734,10.00412273,18.20000076,50,182.8904572,3.515842438,86.09999847
10/03/2022 04:00,170.3195496,10.0089159,18.5,50,182.9077454,3.499304533,86
10/03/2022 10:00,169.9678497,10.01591206,19.20000076,50,182.851532,3.488866568,86.30000305
10/03/2022 16:00,170.2238312,9.983472824,18.70000076,50,182.9086609,3.522174597,86
10/03/2022 22:00,170.419693,10.0279808,18.70000076,50,182.8137207,1.241110206,86.30000305
11/03/2022 04:00,170.4928284,10.02240753,18.5,50,182.8490143,-1.55E-05,86.09999847
11/03/2022 10:00,172.4698792,10.02495098,18.5,50,182.9333191,0.000100461,86.30000305
11/03/2022 16:00,172.3971863,10.02531719,19.5,50,183.0292206,2.10E-05,86.5
11/03/2022 22:00,172.1868896,10.02950573,19.29999924,50,182.9747772,0.000248232,86.80000305
12/03/2022 04:00,172.377594,10.01240063,18.79999924,50,183.0476837,9.93E-05,86.80000305
12/03/2022 10:00,171.5796356,9.991004944,16.29999924,50,183.0647125,6.35E-05,86.80000305
12/03/2022 16:00,171.1342468,10.00427914,16.60000038,50,182.8549805,0.000169815,86.90000153
12/03/2022 22:00,172.000473,10.00122452,16.79999924,50,182.9657898,0.000304528,86.30000305
13/03/2022 04:00,171.7197113,9.984041214,16.60000038,50,182.9850616,0.000154119,86.59999847
13/03/2022 10:00,171.9421539,10.01833725,16.20000076,50,182.8961029,0.00015455,86.5
13/03/2022 16:00,171.1864929,9.986436844,17.89999962,50,182.9676361,0.000154072,86.30000305
13/03/2022 22:00,171.9380493,9.912888527,17.29999924,50,183.0710449,3.28E-06,86.40000153
14/03/2022 04:00,171.4203186,10.00626564,17.20000076,50,182.918457,0.000132374,86.30000305
14/03/2022 10:00,171.7778625,10.01852036,16.29999924,50,183.0522614,4.94E-05,86.40000153
14/03/2022 16:00,171.5349731,10.01373672,15.5,50,182.9460297,8.47E-05,85.5
14/03/2022 22:00,171.1089172,10.00563908,16.79999924,50,182.8018188,3.478662729,86.09999847
15/03/2022 04:00,170.9109344,10.00754547,17,0,182.8885193,3.488332033,85.59999847
15/03/2022 10:00,170.183609,10.00393009,16.70000076,50,182.9790649,3.485437393,85.90000153
15/03/2022 16:00,170.0076904,9.98495388,17,50,182.9215546,3.508678436,85.59999847
15/03/2022 22:00,170.2522125,10.01057053,17,50,182.9419403,3.492746115,85.69999695
16/03/2022 04:00,170.6908417,9.920921326,15.39999962,50,182.9225616,3.524908543,85.59999847
16/03/2022 10:00,169.8427734,10.00087643,15.80000019,50,182.8909912,3.501121521,85.69999695
16/03/2022 16:00,170.1754761,10.01906681,15.80000019,50,182.9761047,3.506977797,85.59999847
16/03/2022 22:00,170.0616302,9.979805946,17.60000038,50,182.9562836,3.495133162,85.5
17/03/2022 04:00,169.4004211,10.00176334,18.10000038,50,182.9128113,3.509620428,85.59999847
17/03/2022 10:00,170.1309509,10.012743,17.70000076,50,182.9075012,3.509316206,85.40000153
17/03/2022 16:00,170.2234344,10.0118866,16.89999962,50,182.9086151,3.491165161,85.09999847
17/03/2022 22:00,169.5929871,9.996423721,16.39999962,50,182.9712372,3.490148783,86
18/03/2022 04:00,169.5540161,10.01589584,16.5,50,182.9045258,3.474808216,85.40000153
18/03/2022 10:00,169.7374115,10.01626205,17.70000076,50,182.9438934,3.510603428,85.09999847
18/03/2022 16:00,170.0109406,10.0040741,18.60000038,50,182.9049377,3.496300697,85.69999695
18/03/2022 22:00,170.0082092,9.99179554,18.10000038,50,182.8868256,3.48102951,86
19/03/2022 04:00,170.7179108,9.986930847,18,50,182.9354553,3.494538307,85.80000305
19/03/2022 10:00,169.9976196,9.968959808,17.79999924,50,182.9819183,3.514032841,85.09999847
19/03/2022 16:00,170.5192719,3.53E-37,17,50,182.9992981,3.492273331,85.69999695
19/03/2022 22:00,169.9495087,10.00585175,16.5,50,182.9860535,3.51290369,85.5
20/03/2022 04:00,170.3703308,9.998009682,19,0,183.0074768,3.525076151,85.59999847
20/03/2022 10:00,169.5892334,10.01224327,18.79999924,50,182.9474792,3.480738401,85.5
20/03/2022 16:00,170.5148468,10.0124464,18.39999962,50,183.0606384,3.515898705,86.69999695
20/03/2022 22:00,169.9816742,9.995526314,19.20000076,50,182.9150085,3.483424425,85.40000153
21/03/2022 04:00,170.4638977,10.00690269,19,50,182.9455719,3.495206594,85.5
21/03/2022 10:00,170.6050568,10.03094769,18,50,182.8704681,3.508456707,85.30000305
21/03/2022 16:00,170.4514465,10.01825905,18.20000076,50,183.0067291,3.528555632,85.5
21/03/2022 22:00,169.57164,10.00907612,19.10000038,50,183.0869904,3.482232809,85.30000305
22/03/2022 04:00,169.5203247,9.998519897,16.60000038,50,182.918869,3.497300863,85.30000305
22/03/2022 10:00,169.9105072,9.974504471,18,50,182.9056549,3.496917486,85.69999695
22/03/2022 16:00,169.6963959,9.940199852,18.5,50,182.8820801,3.488837242,85.69999695
22/03/2022 22:00,170.6201019,10.00895882,17.10000038,50,182.8421936,3.517468452,85.5
23/03/2022 04:00,170.2978363,9.99849987,16.10000038,50,182.8784637,3.491587877,85.5
23/03/2022 10:00,170.1512909,9.99407196,16.39999962,50,182.9897614,3.508302927,85.59999847
23/03/2022 16:00,169.7951355,9.996657372,17.39999962,50,182.8467255,3.505830765,85.30000305
23/03/2022 22:00,170.2313385,10.02687359,17.29999924,50,182.8536835,3.502260447,85.59999847
24/03/2022 04:00,169.7141571,9.963306427,17.70000076,50,182.930603,3.510488749,85.5
24/03/2022 10:00,169.7464447,10.00890636,17.60000038,50,182.9924316,3.500163317,85.19999695
24/03/2022 16:00,170.0640869,9.990490913,18.10000038,50,182.9423523,3.507626534,86.09999847
24/03/2022 22:00,171.1956024,10.01490879,18,50,182.9175415,5.359948635,85.5
25/03/2022 04:00,171.7454376,9.999513626,17.20000076,50,183.0960846,0.000249857,86.40000153
25/03/2022 10:00,171.7016754,10.01628208,17.5,50,182.9419861,2.82E-05,86.19999695
25/03/2022 16:00,172.4634857,9.985871315,18.60000038,50,182.9697113,7.60E-05,85.90000153
25/03/2022 22:00,172.2000275,10.0127964,18.20000076,50,182.8987427,0.000106098,85.59999847
26/03/2022 04:00,172.1139069,10.01087761,17.39999962,50,182.9256134,0.000146615,85.5
26/03/2022 10:00,172.2045593,10.00730705,17.39999962,50,182.9797821,0.000226637,85.90000153
26/03/2022 16:00,172.0754089,10.00836182,18.10000038,50,183.0827942,0.000140229,86
26/03/2022 22:00,172.0606384,10.00416946,15.39999962,50,182.9742279,2.09E-05,86.30000305
27/03/2022 04:00,172.1600189,9.989785194,15.39999962,50,182.9483795,1.66E-05,85.59999847
27/03/2022 10:00,171.643631,9.961232185,15.60000038,50,182.9647522,2.86E-05,85.90000153
27/03/2022 16:00,171.0888367,9.999149323,16.20000076,50,182.9487152,0.000210523,86
27/03/2022 22:00,171.4203033,10.01133347,16.89999962,0,183.0248413,0.000109429,85.90000153
28/03/2022 04:00,172.1021729,9.956843376,16,50,182.8516235,0.000254808,86.19999695
28/03/2022 10:00,171.7581177,9.914331436,15.19999981,50,182.9243011,2.52E-05,86.09999847
28/03/2022 16:00,171.4555511,9.994622231,15.60000038,50,182.9428864,2.16E-06,86.09999847
28/03/2022 22:00,170.616745,9.988385201,16.29999924,50,183.0444031,3.483205557,86.30000305
29/03/2022 04:00,171.5414124,10.01125145,15,50,183.0698242,3.505153894,85.69999695
29/03/2022 10:00,170.5308685,10.02562332,18,50,183.188324,3.481116772,85.19999695
29/03/2022 16:00,170.2440948,10.0171442,16.60000038,50,182.8774109,3.518630266,85.09999847
29/03/2022 22:00,169.9787598,9.997214317,17.20000076,50,182.8554535,3.482119083,85.30000305
30/03/2022 04:00,170.2053375,10.00607777,17.60000038,50,182.8869476,3.493808031,85.30000305
30/03/2022 10:00,170.1031494,9.991662979,16.20000076,50,182.8468933,3.504797935,85.69999695
30/03/2022 16:00,169.0327454,9.975331306,15,50,183.0992737,3.485170603,85.69999695
30/03/2022 22:00,169.6577606,9.993178368,15.60000038,50,182.9005127,3.483855486,85.80000305
31/03/2022 04:00,169.4466705,9.990523338,17.29999924,50,182.9779053,3.50483942,85.69999695
31/03/2022 10:00,169.2254791,9.992692947,16.70000076,50,182.8772888,3.492226839,86
31/03/2022 16:00,170.1770325,9.992872238,17.20000076,50,182.9307556,3.481606245,85.09999847
31/03/2022 22:00,170.2985077,10.00923634,17,50,182.9151917,3.497548103,85.80000305
01/04/2022 04:00,170.8553619,9.994234085,16.39999962,50,182.9645691,3.495196104,86
01/04/2022 10:00,169.5322876,9.995976448,16.60000038,50,182.9593964,3.495614767,85.59999847
01/04/2022 16:00,169.2826843,9.987725258,18.10000038,0,182.8867035,3.497111082,85.59999847
01/04/2022 22:00,170.3921967,10.01284599,17.60000038,75,182.8665009,3.515762329,85.90000153
02/04/2022 04:00,169.9149628,10.00757504,17.79999924,75,182.8394318,3.488065004,86.09999847
02/04/2022 10:00,169.1964874,9.992488861,18,75,182.9417877,3.482321262,85.80000305
02/04/2022 16:00,169.8669739,9.975895882,17.5,75,182.8617401,3.503651142,85.59999847
02/04/2022 22:00,169.8062439,10.0126791,16.70000076,75,182.875061,3.496911764,86
03/04/2022 04:00,170.1974335,10.00166512,16.60000038,75,182.9276276,3.487536192,86.30000305
03/04/2022 10:00,169.8156891,9.964851379,18,0,182.9435272,3.500167131,86.19999695
03/04/2022 16:00,169.5666199,10.02506256,17.20000076,75,182.8371429,3.494082212,85.90000153
03/04/2022 22:00,170.4398041,10.00864887,18.20000076,75,182.9954529,3.522414446,85.90000153
04/04/2022 04:00,169.6482544,9.980633736,17.39999962,75,182.9612885,3.508352757,85.69999695
04/04/2022 10:00,169.579071,9.994757652,17.29999924,75,182.9211884,3.508675814,85.5
04/04/2022 16:00,170.644577,9.99214077,17,75,183.0792389,3.519934893,85.09999847
04/04/2022 22:00,170.1521454,10.00284576,17.10000038,75,182.8347168,3.519266129,85.80000305
05/04/2022 04:00,170.9474487,10.01413059,16.79999924,75,182.9234467,3.501014709,85.09999847
05/04/2022 10:00,169.8962097,10.00205994,17.10000038,0,182.9523315,3.507477522,85.69999695
05/04/2022 16:00,170.2565155,10.01750755,18.5,50,183.0021515,3.499924421,85.59999847
05/04/2022 22:00,170.1551819,10.0010252,18,50,182.8903809,3.49737072,85.59999847
06/04/2022 04:00,171.0231323,10.00884914,17.89999962,50,183.0645905,3.507245779,85.59999847
06/04/2022 10:00,170.1183014,9.990116119,16.5,50,183.0479431,3.505303621,86
06/04/2022 16:00,169.5033875,9.930913925,16.20000076,50,183.0707397,3.497702837,86.09999847
06/04/2022 22:00,169.4943848,10.01404858,17.10000038,50,182.9158173,3.50033164,85.40000153
07/04/2022 04:00,170.5002899,10.00643063,17.5,50,182.8752747,3.493297815,85.59999847
07/04/2022 10:00,169.8482361,10.02157688,14.39999962,50,182.8184662,3.503260612,85.30000305
